"","date","usaf","wban","code","station","lat","lon","elev","wd","ws","ceil_hgt","visibility","air_temp","dew_point","atmos_pres","RH","cl_1","cl_1_height","cl_2","cl_2_height","cl_3","cl_3_height","cl","year"
"31",2020-01-02 12:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,159,1,NA,NA,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"32",2020-01-02 13:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,167,1,NA,NA,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"33",2020-01-02 14:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,176,0.7,NA,NA,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"34",2020-01-02 16:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,208,0.9,NA,NA,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"35",2020-01-02 17:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,211,0.7,NA,NA,8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"36",2020-01-02 18:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,207,0.4,NA,NA,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"37",2020-01-02 19:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,213,0.6,NA,NA,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"38",2020-01-02 20:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,217,0.5,NA,NA,5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"39",2020-01-02 22:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,212,0,NA,NA,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"40",2020-01-02 23:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,121,0.5,NA,NA,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"41",2020-01-03 00:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,128,1.1,NA,NA,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"42",2020-01-03 01:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,132,0.4,NA,NA,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"43",2020-01-03 02:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,123,0.9,NA,NA,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"44",2020-01-03 04:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,134,0.7,NA,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"45",2020-01-03 05:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,187,0.3,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
"46",2020-01-03 06:00:00,"082220","99999","082220-99999","MADRID RETIRO",40.412,-3.678,667,198,0.3,NA,NA,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020"
